siren,company_name,country,role,dock_models,dock_count,website,linkedin_url,evidence_url_1,source_type_1,evidence_url_2,source_type_2,confidence,notes,verified,naf,headcount,creationDate
979045077,MDS ECHAFAUDAGE,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=MDS ECHAFAUDAGE,,,https://www.linkedin.com/search/results/companies/?keywords=MDS ECHAFAUDAGE,Google Search,22,No DJI Dock mention found,No,71.12B,2,2023-09-04
979071669,TERECO,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=TERECO,,,https://www.linkedin.com/search/results/companies/?keywords=TERECO,Google Search,4,No DJI Dock mention found,No,71.12B,2,2023-08-24
979072410,GNI + IDF.,FR,Unknown,,,,https://www.linkedin.com/search/results/companies/?keywords=GNI + IDF.,,,https://www.linkedin.com/search/results/companies/?keywords=GNI + IDF.,Google Search,0,No DJI Dock mention found,No,41.10B,1,2023-08-16
979098837,GCL FORMATION,FR,Training,,,,https://www.linkedin.com/search/results/companies/?keywords=GCL FORMATION,,,https://www.linkedin.com/search/results/companies/?keywords=GCL FORMATION,Google Search,17,No DJI Dock mention found,No,85.59A,1,2023-09-01
979129236,JPL-CENTRE,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=JPL-CENTRE,,,https://www.linkedin.com/search/results/companies/?keywords=JPL-CENTRE,Google Search,21,No DJI Dock mention found,No,71.12B,1,2023-08-31
979129715,RIDIOM,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=RIDIOM,,,https://www.linkedin.com/search/results/companies/?keywords=RIDIOM,Google Search,20,No DJI Dock mention found,No,71.12B,1,2023-09-01
979193638,AGEC,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=AGEC,,,https://www.linkedin.com/search/results/companies/?keywords=AGEC,Google Search,12,No DJI Dock mention found,No,71.12B,1,2023-09-01
979205333,DROP ACADEMY LYON,FR,Training,,,,https://www.linkedin.com/search/results/companies/?keywords=DROP ACADEMY LYON,,,https://www.linkedin.com/search/results/companies/?keywords=DROP ACADEMY LYON,Google Search,14,No DJI Dock mention found,No,85.59A,1,2023-07-11
979211612,KALLIGEO BE,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=KALLIGEO BE,,,https://www.linkedin.com/search/results/companies/?keywords=KALLIGEO BE,Google Search,14,No DJI Dock mention found,No,71.12B,1,2023-07-24
979211695,JSA2I,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=JSA2I,,,https://www.linkedin.com/search/results/companies/?keywords=JSA2I,Google Search,26,No DJI Dock mention found,No,71.12B,1,2023-08-21
979230430,CALIBSUN,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=CALIBSUN,,,https://www.linkedin.com/search/results/companies/?keywords=CALIBSUN,Google Search,30,No DJI Dock mention found,No,71.12B,3,2023-09-01
979250370,ALFI DIGITAL SOLUTIONS,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=ALFI DIGITAL SOLUTIONS,,,https://www.linkedin.com/search/results/companies/?keywords=ALFI DIGITAL SOLUTIONS,Google Search,5,No DJI Dock mention found,No,71.12B,2,2023-07-24
979251980,PIERREVAL ENERGIE,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=PIERREVAL ENERGIE,,,https://www.linkedin.com/search/results/companies/?keywords=PIERREVAL ENERGIE,Google Search,8,No DJI Dock mention found,No,71.12B,1,2023-09-05
979256773,KASADENN PMO,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=KASADENN PMO,,,https://www.linkedin.com/search/results/companies/?keywords=KASADENN PMO,Google Search,4,No DJI Dock mention found,No,71.12B,2,2023-09-06
979260411,ORAURE ENERGIE,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=ORAURE ENERGIE,,,https://www.linkedin.com/search/results/companies/?keywords=ORAURE ENERGIE,Google Search,25,No DJI Dock mention found,No,71.12B,1,2023-08-03
979281813,PIXELINK,FR,Reseller,,,,https://www.linkedin.com/search/results/companies/?keywords=PIXELINK,,,https://www.linkedin.com/search/results/companies/?keywords=PIXELINK,Google Search,3,No DJI Dock mention found,No,47.43Z,1,2023-09-01
979326303,WOBBLY WAY PRODUCTIONS,FR,Unknown,,,,https://www.linkedin.com/search/results/companies/?keywords=WOBBLY WAY PRODUCTIONS,,,https://www.linkedin.com/search/results/companies/?keywords=WOBBLY WAY PRODUCTIONS,Google Search,0,No DJI Dock mention found,No,59.11B,1,2023-09-07
979331543,G SOLI,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=G SOLI,,,https://www.linkedin.com/search/results/companies/?keywords=G SOLI,Google Search,12,No DJI Dock mention found,No,71.12B,2,2023-09-07
979337300,SEDP,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=SEDP,,,https://www.linkedin.com/search/results/companies/?keywords=SEDP,Google Search,2,No DJI Dock mention found,No,71.12B,1,2023-08-08
979342516,APYTUDE,FR,Training,,,,https://www.linkedin.com/search/results/companies/?keywords=APYTUDE,,,https://www.linkedin.com/search/results/companies/?keywords=APYTUDE,Google Search,29,No DJI Dock mention found,No,85.59A,2,2023-09-06
979362308,SIL3X,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=SIL3X,,,https://www.linkedin.com/search/results/companies/?keywords=SIL3X,Google Search,6,No DJI Dock mention found,No,71.12B,1,2023-08-22
979409687,KELP THERMIQUES,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=KELP THERMIQUES,,,https://www.linkedin.com/search/results/companies/?keywords=KELP THERMIQUES,Google Search,7,No DJI Dock mention found,No,71.12B,1,2023-09-09
979425857,BOCLINIC GROUPE,FR,Service Provider,,,,https://www.linkedin.com/search/results/companies/?keywords=BOCLINIC GROUPE,,,https://www.linkedin.com/search/results/companies/?keywords=BOCLINIC GROUPE,Google Search,5,No DJI Dock mention found,No,82.99Z,1,2023-08-01
979435328,NEO SOLAR DEVELOPPEMENT,FR,Unknown,,,,https://www.linkedin.com/search/results/companies/?keywords=NEO SOLAR DEVELOPPEMENT,,,https://www.linkedin.com/search/results/companies/?keywords=NEO SOLAR DEVELOPPEMENT,Google Search,20,No DJI Dock mention found,No,43.21A,1,2023-09-01
979448529,SOBREL,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=SOBREL,,,https://www.linkedin.com/search/results/companies/?keywords=SOBREL,Google Search,28,No DJI Dock mention found,No,71.12B,11,2023-09-12
979451689,ARION SYSTEM,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=ARION SYSTEM,,,https://www.linkedin.com/search/results/companies/?keywords=ARION SYSTEM,Google Search,8,No DJI Dock mention found,No,71.12B,1,2023-09-18
979458841,CAPITOL AUDIO,FR,Reseller,,,,https://www.linkedin.com/search/results/companies/?keywords=CAPITOL AUDIO,,,https://www.linkedin.com/search/results/companies/?keywords=CAPITOL AUDIO,Google Search,25,No DJI Dock mention found,No,47.43Z,1,2023-09-12
979470861,QUEINNEC LTD,FR,Service Provider,,,,https://www.linkedin.com/search/results/companies/?keywords=QUEINNEC LTD,,,https://www.linkedin.com/search/results/companies/?keywords=QUEINNEC LTD,Google Search,19,No DJI Dock mention found,No,82.99Z,3,2023-09-13
979472024,OLYMPE FINANCIAL GROUP,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=OLYMPE FINANCIAL GROUP,,,https://www.linkedin.com/search/results/companies/?keywords=OLYMPE FINANCIAL GROUP,Google Search,27,No DJI Dock mention found,No,71.12B,1,2023-09-11
979480886,CLUB TIDY,FR,Service Provider,,,,https://www.linkedin.com/search/results/companies/?keywords=CLUB TIDY,,,https://www.linkedin.com/search/results/companies/?keywords=CLUB TIDY,Google Search,29,No DJI Dock mention found,No,82.99Z,1,2023-09-13
979513397,MEENT,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=MEENT,,,https://www.linkedin.com/search/results/companies/?keywords=MEENT,Google Search,7,No DJI Dock mention found,No,71.12B,3,2023-09-13
979570991,EDITIONS LES FEES MERES,FR,Unknown,,,,https://www.linkedin.com/search/results/companies/?keywords=EDITIONS LES FEES MERES,,,https://www.linkedin.com/search/results/companies/?keywords=EDITIONS LES FEES MERES,Google Search,8,No DJI Dock mention found,No,58.11Z,1,2023-09-18
979572922,GHM CONSEIL,FR,Service Provider,,,,https://www.linkedin.com/search/results/companies/?keywords=GHM CONSEIL,,,https://www.linkedin.com/search/results/companies/?keywords=GHM CONSEIL,Google Search,8,No DJI Dock mention found,No,82.99Z,2,2023-09-20
979670544,EDGE ENGINEERING,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=EDGE ENGINEERING,,,https://www.linkedin.com/search/results/companies/?keywords=EDGE ENGINEERING,Google Search,26,No DJI Dock mention found,No,71.12B,2,2023-09-19
979711520,WOUAY,FR,Unknown,,,,https://www.linkedin.com/search/results/companies/?keywords=WOUAY,,,https://www.linkedin.com/search/results/companies/?keywords=WOUAY,Google Search,13,No DJI Dock mention found,No,58.29C,1,2023-09-21
979770013,REALBRAINCO,FR,Unknown,,,,https://www.linkedin.com/search/results/companies/?keywords=REALBRAINCO,,,https://www.linkedin.com/search/results/companies/?keywords=REALBRAINCO,Google Search,30,No DJI Dock mention found,No,58.29C,1,2023-09-18
979798121,SKILLS FRANCE FORMATION,FR,Training,,,,https://www.linkedin.com/search/results/companies/?keywords=SKILLS FRANCE FORMATION,,,https://www.linkedin.com/search/results/companies/?keywords=SKILLS FRANCE FORMATION,Google Search,9,No DJI Dock mention found,No,85.59A,1,2023-09-24
979837606,OZEN ET FILS,FR,Service Provider,,,,https://www.linkedin.com/search/results/companies/?keywords=OZEN ET FILS,,,https://www.linkedin.com/search/results/companies/?keywords=OZEN ET FILS,Google Search,23,No DJI Dock mention found,No,82.99Z,1,2023-09-21
979842135,TETRA INGENIERIE PROVENCE,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=TETRA INGENIERIE PROVENCE,,,https://www.linkedin.com/search/results/companies/?keywords=TETRA INGENIERIE PROVENCE,Google Search,24,No DJI Dock mention found,No,71.12B,1,2023-09-25
979880846,ETIG,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=ETIG,,,https://www.linkedin.com/search/results/companies/?keywords=ETIG,Google Search,10,No DJI Dock mention found,No,71.12B,1,2023-09-22
979899762,AIR ONE FLUIDES,FR,Unknown,,,,https://www.linkedin.com/search/results/companies/?keywords=AIR ONE FLUIDES,,,https://www.linkedin.com/search/results/companies/?keywords=AIR ONE FLUIDES,Google Search,15,No DJI Dock mention found,No,43.22A,1,2023-09-26
979918307,CLAY FRANCE,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=CLAY FRANCE,,,https://www.linkedin.com/search/results/companies/?keywords=CLAY FRANCE,Google Search,1,No DJI Dock mention found,No,71.12B,1,2023-10-01
979963816,B.A.B LOGISERVICES,FR,Service Provider,,,,https://www.linkedin.com/search/results/companies/?keywords=B.A.B LOGISERVICES,,,https://www.linkedin.com/search/results/companies/?keywords=B.A.B LOGISERVICES,Google Search,29,No DJI Dock mention found,No,82.99Z,1,2023-09-27
979977881,SC2AMO,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=SC2AMO,,,https://www.linkedin.com/search/results/companies/?keywords=SC2AMO,Google Search,8,No DJI Dock mention found,No,71.12B,1,2023-09-28
980012611,KB MEDICAL,FR,Service Provider,,,,https://www.linkedin.com/search/results/companies/?keywords=KB MEDICAL,,,https://www.linkedin.com/search/results/companies/?keywords=KB MEDICAL,Google Search,23,No DJI Dock mention found,No,82.99Z,1,2023-09-25
980075782,ALTHEMA,FR,Service Provider,,,,https://www.linkedin.com/search/results/companies/?keywords=ALTHEMA,,,https://www.linkedin.com/search/results/companies/?keywords=ALTHEMA,Google Search,29,No DJI Dock mention found,No,82.99Z,1,2023-10-02
980092852,AI2E,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=AI2E,,,https://www.linkedin.com/search/results/companies/?keywords=AI2E,Google Search,17,No DJI Dock mention found,No,71.12B,1,2023-04-01
980114789,REES,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=REES,,,https://www.linkedin.com/search/results/companies/?keywords=REES,Google Search,18,No DJI Dock mention found,No,71.12B,1,2023-10-02
980139885,MAIMMO CONSEIL,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=MAIMMO CONSEIL,,,https://www.linkedin.com/search/results/companies/?keywords=MAIMMO CONSEIL,Google Search,18,No DJI Dock mention found,No,71.12B,1,2023-10-02
980152474,RESEELIENT,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=RESEELIENT,,,https://www.linkedin.com/search/results/companies/?keywords=RESEELIENT,Google Search,12,No DJI Dock mention found,No,71.12B,2,2023-09-25
980165187,CONSEO CONSEIL ET FORMATION,FR,Training,,,,https://www.linkedin.com/search/results/companies/?keywords=CONSEO CONSEIL ET FORMATION,,,https://www.linkedin.com/search/results/companies/?keywords=CONSEO CONSEIL ET FORMATION,Google Search,1,No DJI Dock mention found,No,85.59A,1,2023-10-01
980203079,FIMATEC GRENOBLE,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=FIMATEC GRENOBLE,,,https://www.linkedin.com/search/results/companies/?keywords=FIMATEC GRENOBLE,Google Search,16,No DJI Dock mention found,No,71.12B,1,2023-10-02
980213276,AR-VAL S,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=AR-VAL S,,,https://www.linkedin.com/search/results/companies/?keywords=AR-VAL S,Google Search,9,No DJI Dock mention found,No,71.12B,11,2023-10-05
980218762,LE VIRAGE PRODUCTIONS,FR,Unknown,,,,https://www.linkedin.com/search/results/companies/?keywords=LE VIRAGE PRODUCTIONS,,,https://www.linkedin.com/search/results/companies/?keywords=LE VIRAGE PRODUCTIONS,Google Search,18,No DJI Dock mention found,No,59.11B,1,2023-09-20
980253124,S & C,FR,Reseller,,,,https://www.linkedin.com/search/results/companies/?keywords=S & C,,,https://www.linkedin.com/search/results/companies/?keywords=S & C,Google Search,14,No DJI Dock mention found,No,47.19B,3,2023-10-03
980253553,OMNIUM SOLUTIONS TOUS CORPS D'ETAT,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=OMNIUM SOLUTIONS TOUS CORPS D'ETAT,,,https://www.linkedin.com/search/results/companies/?keywords=OMNIUM SOLUTIONS TOUS CORPS D'ETAT,Google Search,19,No DJI Dock mention found,No,71.12B,1,2023-09-18
980253827,DESIGNAUTOMATION 4.0,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=DESIGNAUTOMATION 4.0,,,https://www.linkedin.com/search/results/companies/?keywords=DESIGNAUTOMATION 4.0,Google Search,2,No DJI Dock mention found,No,71.12B,1,2023-10-02
980307607,ROMAIN INGENIERING,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=ROMAIN INGENIERING,,,https://www.linkedin.com/search/results/companies/?keywords=ROMAIN INGENIERING,Google Search,28,No DJI Dock mention found,No,71.12B,1,2023-10-09
980310056,HOME MEDIA CONNECT,FR,Reseller,,,,https://www.linkedin.com/search/results/companies/?keywords=HOME MEDIA CONNECT,,,https://www.linkedin.com/search/results/companies/?keywords=HOME MEDIA CONNECT,Google Search,23,No DJI Dock mention found,No,47.43Z,1,2023-10-03
980333074,RT CONCEPT SUD,FR,Unknown,,,,https://www.linkedin.com/search/results/companies/?keywords=RT CONCEPT SUD,,,https://www.linkedin.com/search/results/companies/?keywords=RT CONCEPT SUD,Google Search,9,No DJI Dock mention found,No,43.39Z,1,2023-10-03
980361174,MDP,FR,Unknown,,,,https://www.linkedin.com/search/results/companies/?keywords=MDP,,,https://www.linkedin.com/search/results/companies/?keywords=MDP,Google Search,14,No DJI Dock mention found,No,58.29C,2,2023-10-09
980369854,TRI-PORTAGE,FR,Service Provider,,,,https://www.linkedin.com/search/results/companies/?keywords=TRI-PORTAGE,,,https://www.linkedin.com/search/results/companies/?keywords=TRI-PORTAGE,Google Search,6,No DJI Dock mention found,No,82.99Z,1,2023-09-13
980374250,CONSULTANTS AKONOVIA FRANCE,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=CONSULTANTS AKONOVIA FRANCE,,,https://www.linkedin.com/search/results/companies/?keywords=CONSULTANTS AKONOVIA FRANCE,Google Search,21,No DJI Dock mention found,No,71.12B,2,2023-09-22
980379101,INVENTAIRES SUD-OUEST PHARMACEUTIQUES,FR,Service Provider,,,,https://www.linkedin.com/search/results/companies/?keywords=INVENTAIRES SUD-OUEST PHARMACEUTIQUES,,,https://www.linkedin.com/search/results/companies/?keywords=INVENTAIRES SUD-OUEST PHARMACEUTIQUES,Google Search,19,No DJI Dock mention found,No,82.99Z,2,2023-09-29
980380661,VOTRE SIEGE SOCIAL,FR,Service Provider,,,,https://www.linkedin.com/search/results/companies/?keywords=VOTRE SIEGE SOCIAL,,,https://www.linkedin.com/search/results/companies/?keywords=VOTRE SIEGE SOCIAL,Google Search,30,No DJI Dock mention found,No,82.99Z,2,2023-10-09
980384796,AMC PROJET,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=AMC PROJET,,,https://www.linkedin.com/search/results/companies/?keywords=AMC PROJET,Google Search,8,No DJI Dock mention found,No,71.12B,1,2023-10-01
980388292,SYRTALS MARKETS,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=SYRTALS MARKETS,,,https://www.linkedin.com/search/results/companies/?keywords=SYRTALS MARKETS,Google Search,6,No DJI Dock mention found,No,71.12B,1,2023-10-01
980426738,AZALEO SUD-OUEST,FR,SI (Engineering),,,,https://www.linkedin.com/search/results/companies/?keywords=AZALEO SUD-OUEST,,,https://www.linkedin.com/search/results/companies/?keywords=AZALEO SUD-OUEST,Google Search,5,No DJI Dock mention found,No,71.12B,2,2023-09-28
