id,article_id,relevance_score,company,country,city,use_case,signal_type,summary,flytbase_mentioned,persons,entities,drop_reason,is_duplicate,status,actions_taken,reviewed_at,dismissed_at,slack_sent_at,created_at,normalized_url,url_fingerprint,enriched_at,drone_docks,prog_value,implementation_date,industry
scored_li_run_li_202603181941578_1773863029189_32_1773863155657,li_run_li_202603181941578_1773863029189_32,85,PT Alita,Indonesia,Sumedang City,"Smart City services (surveillance, connectivity)",DEPLOYMENT,"Yansyafri, a technology partner, details the successful deployment of a ""Smart Pole"" project in Sumedang City, Indonesia, for PT Alita, which integrates an autonomous surveillance drone docking station and other smart city features.",false,"[{""name"":""Yansyafri"",""role"":""Technology Solutions Consultant"",""linkedin_url"":""https://www.linkedin.com/in/yansyafri"",""organization"":""Independent Contractor""}]","[{""name"":""PT Alita"",""type"":""buyer"",""linkedin_url"":null},{""name"":""Sumedang City Municipality"",""type"":""buyer"",""linkedin_url"":null}]",null,false,new,[],null,null,null,2026-03-18 19:45:55.657+00,www.linkedin.com/feed/update/urn:li:activity:7420237602634723328,www.linkedin.com/feed/update/urn:li:activity:7420237602634723328,null,null,null,null,null
scored_li_run_li_202603181941578_1773863029189_47_1773863155657,li_run_li_202603181941578_1773863029189_47,40,Somewear Labs,null,null,"Tactical communication, Unmanned operations, UAV wireless charging station integration",OTHER,Somewear Labs is showcasing its software-defined network for unmanned operations and its integration with Quaze Technology's UAV wireless charging stations at the Tough Stump Technologies Rodeo.,false,[],"[{""name"":""Somewear Labs"",""type"":""partner"",""linkedin_url"":""https://www.linkedin.com/company/somewear-labs/posts""},{""name"":""Tough Stump Technologies"",""type"":""other"",""linkedin_url"":null},{""name"":""Silvus Technologies"",""type"":""other"",""linkedin_url"":null},{""name"":""TrellisWare Technologies"",""type"":""other"",""linkedin_url"":null},{""name"":""Doodle Labs"",""type"":""other"",""linkedin_url"":null},{""name"":""Quaze Technology"",""type"":""oem"",""linkedin_url"":null}]",null,false,new,[],null,null,null,2026-03-18 19:45:55.657+00,www.linkedin.com/feed/update/urn:li:activity:7333870428685312000,www.linkedin.com/feed/update/urn:li:activity:7333870428685312000,null,null,null,null,null
scored_li_run_li_202603181941578_1773863029189_8_1773863155657,li_run_li_202603181941578_1773863029189_8,10,IIT Bombay,India,Bombay,Autonomous drone docking station with battery swapping,OTHER,"Tejas Thakur presented an autonomous drone docking station with battery swapping capabilities, developed at IIT Bombay, to an Indian Union Minister.",false,"[{""name"":""Tejas Thakur"",""role"":""Researcher/Student"",""linkedin_url"":""https://www.linkedin.com/in/tejas-thakur-060187244"",""organization"":""IIT Bombay""},{""name"":""Shri Jitin Prasada"",""role"":""Union Minister of State for Electronics & IT, and Commerce & Industry"",""linkedin_url"":null,""organization"":""Indian Government""}]","[{""name"":""IIT Bombay"",""type"":""other"",""linkedin_url"":null},{""name"":""Indian Government"",""type"":""regulator"",""linkedin_url"":null}]","Academic R&D project, not a commercial opportunity.",false,new,[],null,null,null,2026-03-18 19:45:55.657+00,www.linkedin.com/feed/update/urn:li:activity:7375208864193003520,www.linkedin.com/feed/update/urn:li:activity:7375208864193003520,null,null,null,null,null
scored_article_1773862918997_0_1773863160364,article_1773862918997_0,5,null,null,null,null,OTHER,The article discusses Caterpillar unveiling a pickup truck concept at an expo and contains no information related to drones or drone deployments.,false,[],[],"Article is about a traditional vehicle (pickup truck), not drones or drone operations.",false,new,[],null,null,null,2026-03-18 19:46:00.364+00,news.google.com/rss/articles/cbmimwfbvv95cuxot1o0mdgtmzvurnz4nmnmrk10tvfnq2xrwi1lrm1hynywx3jyckvzxzhkbmzuuwniqnnewnvarklhrf9hukvqlwjoowdwowrjvhplr2w5n1axb0rnsk53ovq2avv1mteyyksyogrwmuzcdei4x0lycgc4r1fovwrbrmrfrxnsd1dvltzqtkzzzenpwmdin0xjai0zwq,news.google.com/rss/articles/cbmimwfbvv95cuxot1o0mdgtmzvurnz4nmnmrk10tvfnq2xrwi1lrm1hynywx3jyckvzxzhkbmzuuwniqnnewnvarklhrf9hukvqlwjoowdwowrjvhplr2w5n1axb0rnsk53ovq2avv1mteyyksyogrwmuzcdei4x0lycgc4r1fovwrbrmrfrxnsd1dvltzqtkzzzenpwmdin0xjai0zwq?oc=5,null,null,null,null,null
scored_li_run_li_202603181941578_1773863029189_0_1773863155657,li_run_li_202603181941578_1773863029189_0,0,null,null,null,null,OTHER,"A generic post about autonomous drone charging stations, without specific companies, projects, or actionable insights.",false,"[{""name"":""Jonathan Behrendt"",""role"":""Not specified"",""linkedin_url"":""https://www.linkedin.com/in/jonathan-behrendt"",""organization"":null}]",[],"Generic, no actionable signal.",false,new,[],null,null,null,2026-03-18 19:45:55.657+00,www.linkedin.com/feed/update/urn:li:activity:7359982047748136960,www.linkedin.com/feed/update/urn:li:activity:7359982047748136960,null,null,null,null,null
scored_li_run_li_202603181941578_1773863029189_4_1773863155657,li_run_li_202603181941578_1773863029189_4,0,null,null,null,null,OTHER,"A generic market research post about the autonomous drone station market in Germany, lacking specific projects or actionable leads.",false,[],"[{""name"":""Next Level Visionaries"",""type"":""other"",""linkedin_url"":""https://www.linkedin.com/company/next-level-visionaries/posts""}]","Generic market research, no actionable signal.",false,new,[],null,null,null,2026-03-18 19:45:55.657+00,www.linkedin.com/pulse/germany-autonomous-drone-station-market-type-next-level-visionaries-dhmac,www.linkedin.com/pulse/germany-autonomous-drone-station-market-type-next-level-visionaries-dhmac,null,null,null,null,null
scored_li_run_li_202603181941578_1773863029189_12_1773863155657,li_run_li_202603181941578_1773863029189_12,0,Percepto,null,null,Autonomous inspections,OTHER,"Percepto highlights its end-to-end autonomous inspection solution, including hardware, software, and services, emphasizing its full-stack approach without third-party involvement.",false,"[{""name"":""Kelly Dominguez"",""role"":""Not specified"",""linkedin_url"":""https://www.linkedin.com/in/kelly-dominguez-26159462"",""organization"":""Percepto""}]","[{""name"":""Percepto"",""type"":""oem"",""linkedin_url"":null}]","Competitor marketing, not a partnership opportunity.",false,new,[],null,null,null,2026-03-18 19:45:55.657+00,www.linkedin.com/feed/update/urn:li:activity:7371172331391471616,www.linkedin.com/feed/update/urn:li:activity:7371172331391471616,null,null,null,null,null
scored_li_run_li_202603181941578_1773863029189_14_1773863155657,li_run_li_202603181941578_1773863029189_14,0,null,Russia,null,Spacecraft launch and self-maintenance using robotic drones,OTHER,"Russia has patented an autonomous orbital drone station for launching spacecraft and self-maintenance, planned for testing on the Russian Orbital Station (ROS) and lunar missions.",false,[],"[{""name"":""PatentWire"",""type"":""other"",""linkedin_url"":""https://www.linkedin.com/company/patentwire/posts""},{""name"":""Russian Orbital Station (ROS)"",""type"":""operator"",""linkedin_url"":null}]","Government space program, out of FlytBase's commercial scope.",false,new,[],null,null,null,2026-03-18 19:45:55.657+00,www.linkedin.com/feed/update/urn:li:activity:7338602210777288704,www.linkedin.com/feed/update/urn:li:activity:7338602210777288704,null,null,null,null,null
scored_li_run_li_202603181941578_1773863029189_16_1773863155657,li_run_li_202603181941578_1773863029189_16,0,null,null,null,null,OTHER,"A generic market research post about the autonomous drone station market in France, lacking specific projects or actionable leads.",false,[],"[{""name"":""Research Real Statergy Dynamics"",""type"":""other"",""linkedin_url"":""https://www.linkedin.com/company/research-real-statergy-dynamics/posts""}]","Generic market research, no actionable signal.",false,new,[],null,null,null,2026-03-18 19:45:55.657+00,www.linkedin.com/pulse/france-autonomous-drone-station-market-rnyyf,www.linkedin.com/pulse/france-autonomous-drone-station-market-rnyyf,null,null,null,null,null
scored_li_run_li_202603181941578_1773863029189_24_1773863155657,li_run_li_202603181941578_1773863029189_24,0,null,null,null,null,OTHER,"A generic market research post about the autonomous drone station market in the Middle East and Africa, lacking specific projects or actionable leads.",false,[],"[{""name"":""Research Trailblazer"",""type"":""other"",""linkedin_url"":""https://www.linkedin.com/company/research-trailblazer/posts""}]","Generic market research, no actionable signal.",false,new,[],null,null,null,2026-03-18 19:45:55.657+00,www.linkedin.com/pulse/middle-east-africa-autonomous-drone-station-market-kvkfc,www.linkedin.com/pulse/middle-east-africa-autonomous-drone-station-market-kvkfc,null,null,null,null,null
scored_li_run_li_202603181941578_1773863029189_26_1773863155657,li_run_li_202603181941578_1773863029189_26,0,null,null,null,null,OTHER,"A generic market trends post about autonomous drone stations, lacking specific projects or actionable leads.",false,[],"[{""name"":""Sector Update"",""type"":""other"",""linkedin_url"":""https://www.linkedin.com/company/sector-update/posts""}]","Generic market research, no actionable signal.",false,new,[],null,null,null,2026-03-18 19:45:55.657+00,www.linkedin.com/pulse/autonomous-drone-station-market-trends-opprtunities-11109-hle5f,www.linkedin.com/pulse/autonomous-drone-station-market-trends-opprtunities-11109-hle5f,null,null,null,null,null
scored_li_run_li_202603181941578_1773863029189_53_1773863155657,li_run_li_202603181941578_1773863029189_53,0,null,null,null,null,OTHER,"A generic market research post about the autonomous drone station market in Latin America, lacking specific projects or actionable leads.",false,[],"[{""name"":""Synorar Dynamics"",""type"":""other"",""linkedin_url"":""https://www.linkedin.com/company/synorar-dynamics/posts""}]","Generic market research, no actionable signal.",false,new,[],null,null,null,2026-03-18 19:45:55.657+00,www.linkedin.com/pulse/latin-america-autonomous-drone-station-market-size-2026-2033-ztynf,www.linkedin.com/pulse/latin-america-autonomous-drone-station-market-size-2026-2033-ztynf,null,null,null,null,null
scored_li_run_li_202603181941578_1773863029189_55_1773863155657,li_run_li_202603181941578_1773863029189_55,0,null,null,null,null,OTHER,"A generic market research post about the autonomous drone station market analysis, segmentation, and growth, lacking specific projects or actionable leads.",false,[],"[{""name"":""Biz Savvy Pro"",""type"":""other"",""linkedin_url"":""https://www.linkedin.com/company/biz-savvy-pro/posts""}]","Generic market research, no actionable signal.",false,new,[],null,null,null,2026-03-18 19:45:55.657+00,www.linkedin.com/pulse/autonomous-drone-station-market-analysis-segmentation-growth-bbrzf,www.linkedin.com/pulse/autonomous-drone-station-market-analysis-segmentation-growth-bbrzf,null,null,null,null,null
scored_li_run_li_202603181941578_1773863029189_57_1773863155657,li_run_li_202603181941578_1773863029189_57,0,null,null,null,null,OTHER,"A generic market research post from Market Research Intellect providing an overview and forecast of the autonomous drone station market, lacking specific projects or actionable leads.",false,[],"[{""name"":""In the Market, In the Moment - MRI"",""type"":""other"",""linkedin_url"":""https://www.linkedin.com/company/in-the-market-in-the-moment-mri/posts""},{""name"":""Market Research Intellect"",""type"":""other"",""linkedin_url"":null}]","Generic market research, no actionable signal.",false,new,[],null,null,null,2026-03-18 19:45:55.657+00,www.linkedin.com/pulse/autonomous-drone-station-market-overview-vlrxc,www.linkedin.com/pulse/autonomous-drone-station-market-overview-vlrxc,null,null,null,null,null
scored_li_run_li_202603181941578_1773863029189_61_1773863155657,li_run_li_202603181941578_1773863029189_61,0,null,null,null,null,OTHER,"A generic market research post about the autonomous drone station market in Canada, lacking specific projects or actionable leads.",false,[],"[{""name"":""Harvestnexa Solutions"",""type"":""other"",""linkedin_url"":""https://www.linkedin.com/company/harvestnexa-solutions/posts""}]","Generic market research, no actionable signal.",false,new,[],null,null,null,2026-03-18 19:45:55.657+00,www.linkedin.com/pulse/canada-autonomous-drone-station-market-application-xmnbf,www.linkedin.com/pulse/canada-autonomous-drone-station-market-application-xmnbf,null,null,null,null,null
scored_li_run_li_202603181941578_1773863029189_63_1773863155657,li_run_li_202603181941578_1773863029189_63,0,null,null,null,null,OTHER,"A generic market research post about the autonomous drone station market outlook and trends, lacking specific projects or actionable leads.",false,[],"[{""name"":""MarketInsights360 Trends"",""type"":""other"",""linkedin_url"":""https://www.linkedin.com/company/marketinsights360-trends/posts""}]","Generic market research, no actionable signal.",false,new,[],null,null,null,2026-03-18 19:45:55.657+00,www.linkedin.com/pulse/autonomous-drone-station-market-outlook-trends-f2vwc,www.linkedin.com/pulse/autonomous-drone-station-market-outlook-trends-f2vwc,null,null,null,null,null
scored_li_run_li_202603181941578_1773863029189_40_1773863160875,li_run_li_202603181941578_1773863029189_40,0,null,null,null,null,OTHER,null,false,[],[],Already captured in a previous run,true,new,[],null,null,null,2026-03-18 19:46:00.875+00,linkedin_run_li_202603181941578_1773863029189_40,www.linkedin.com,null,null,null,null,null
scored_li_run_li_202603181941578_1773863029189_10_1773863155657,li_run_li_202603181941578_1773863029189_10,90,AECA Solutions,Malaysia,null,Drone solutions across various verticals,PARTNERSHIP,"AECA Solutions is now an authorized reseller of DJI Enterprise drone solutions, including the DJI Dock 3, in Malaysia, expanding its offerings alongside Quantum Systems to serve a wide range of industries.",false,"[{""name"":""Tengku Erina Tengku Nasrudin"",""role"":""Not specified"",""linkedin_url"":""https://www.linkedin.com/in/tengku-erina-tengku-nasrudin-506727207"",""organization"":""AECA Solutions""},{""name"":""Md. Fauzan Elham"",""role"":""Chief Executive Officer"",""organization"":""""},{""name"":""Raslan Ahmad, PhD, FASc"",""role"":""Patron"",""organization"":""Malaysia Industry Forward Association - MIFA""},{""name"":""Raslan Ahmad, PhD, FASc"",""role"":""Chairman"",""organization"":""Malaysia Smart Cities Alliance - MSCA""}]","[{""name"":""AECA Solutions"",""type"":""partner"",""linkedin_url"":null},{""name"":""DJI Enterprise"",""type"":""oem"",""linkedin_url"":null},{""name"":""Quantum Systems"",""type"":""oem"",""linkedin_url"":null},{""name"":""AECA Solutions"",""type"":""si""},{""name"":""Glocomp Systems (M) Sdn Bhd"",""type"":""partner""}]",null,false,new,[],null,null,null,2026-03-18 19:45:55.657+00,www.linkedin.com/feed/update/urn:li:activity:7358006540638834688,www.linkedin.com/feed/update/urn:li:activity:7358006540638834688,2026-03-18 19:49:34.69+00,null,null,null,null
scored_li_run_li_202603181941578_1773863029189_38_1773863155657,li_run_li_202603181941578_1773863029189_38,90,Prisma Technologies Australia,Australia,null,"Mobile field operations, Emergency response, Surveying, Asset inspection",DEPLOYMENT,"Prisma Technologies Australia demonstrates the vehicle-mounted deployment of DJI Dock 3, transforming it into a mobile autonomous drone station for various field operations, emergency response, surveying, and asset inspection.",false,"[{""name"":""Brendon Hol"",""role"":""Chief Remote Pilot and Operations Manager"",""organization"":""Diospatial""}]","[{""name"":""Prisma Technologies Australia"",""type"":""partner"",""linkedin_url"":""https://www.linkedin.com/company/prisma-technologies-australia/posts""},{""name"":""DJI Dock 3"",""type"":""oem"",""linkedin_url"":null},{""name"":""BYD"",""type"":""oem"",""linkedin_url"":null},{""name"":""Prisma Technologies"",""type"":""si""},{""name"":""DJI"",""type"":""oem""},{""name"":""BYD"",""type"":""partner""},{""name"":""Diospatial"",""type"":""partner""}]",null,false,new,[],null,null,null,2026-03-18 19:45:55.657+00,www.linkedin.com/feed/update/urn:li:activity:7386197031150690304,www.linkedin.com/feed/update/urn:li:activity:7386197031150690304,2026-03-18 19:50:22.47+00,null,null,null,null
scored_li_run_li_202603181941578_1773863029189_51_1773863155657,li_run_li_202603181941578_1773863029189_51,60,The Drone Centre,Australia,null,"Real-time inspections, Dynamic flight paths, Field operations",OTHER,"The Drone Centre highlights the emerging trend of mobile drone docks, such as the DJI Dock 3, enabling service vehicles to act as launch platforms for real-time inspections and dynamic field operations.",false,[],"[{""name"":""The Drone Centre"",""type"":""partner"",""linkedin_url"":""https://www.linkedin.com/company/the-drone-centre/posts""},{""name"":""DJI Dock 3"",""type"":""oem"",""linkedin_url"":null},{""name"":""DJI"",""type"":""oem""},{""name"":""AMB Logistic"",""type"":""partner""},{""name"":""Skills Generation"",""type"":""partner""},{""name"":""Setia Geosolutions"",""type"":""partner""},{""name"":""Quantum Systems"",""type"":""oem""},{""name"":""FEDS"",""type"":""partner""}]",null,false,new,[],null,null,null,2026-03-18 19:45:55.657+00,www.linkedin.com/pulse/vehicle-mounted-drone-systems-signal-new-era-mobility-wevuf,www.linkedin.com/pulse/vehicle-mounted-drone-systems-signal-new-era-mobility-wevuf,2026-03-18 19:51:00.978+00,null,null,null,null
scored_li_run_li_202603181941578_1773863029189_59_1773863155657,li_run_li_202603181941578_1773863029189_59,90,AeroSmart,United Arab Emirates,null,"Security, Inspection, Monitoring operations",DEPLOYMENT,"AeroSmart has received the DJI Dock 3 and plans to deploy it across industries in the region for security, inspection, and monitoring operations.",false,"[{""name"":""Muhammad Muzammil"",""role"":""Head of sales and Business"",""organization"":""Aero Smart UAV""},{""name"":""Linda Sallstrom"",""role"":""Economic Development Officer"",""organization"":""STEP Economic Development Alliance""}]","[{""name"":""AeroSmart"",""type"":""partner"",""linkedin_url"":""https://www.linkedin.com/company/aerosmartuav/posts""},{""name"":""DJI"",""type"":""oem"",""linkedin_url"":null},{""name"":""AeroSmart"",""type"":""si""},{""name"":""Vilota"",""type"":""oem""},{""name"":""Red Dot Drone"",""type"":""partner""},{""name"":""Zing Drone Solutions"",""type"":""oem""},{""name"":""FAA"",""type"":""regulator""},{""name"":""Droneologist"",""type"":""operator""},{""name"":""Skydio"",""type"":""oem""},{""name"":""Unplugged Performance"",""type"":""partner""},{""name"":""Universal Robots"",""type"":""oem""},{""name"":""VEC International FZCO"",""type"":""si""},{""name"":""STEP Economic Development Alliance"",""type"":""partner""},{""name"":""Alberta HUB"",""type"":""partner""},{""name"":""AERIUM Analytics"",""type"":""partner""},{""name"":""Parrot"",""type"":""oem""},{""name"":""Wingtra"",""type"":""oem""},{""name"":""Autel Robotics"",""type"":""oem""},{""name"":""ACSL Inc."",""type"":""oem""},{""name"":""FIXAR Global"",""type"":""oem""},{""name"":""Censys Technologies Corporation"",""type"":""oem""},{""name"":""Quantum Systems"",""type"":""oem""},{""name"":""Skyfish"",""type"":""oem""},{""name"":""ARA Robotics"",""type"":""oem""},{""name"":""DRONE VOLT"",""type"":""oem""},{""name"":""InDro Robotics"",""type"":""oem""},{""name"":""ViDARR Inc."",""type"":""oem""},{""name"":""Galvion"",""type"":""oem""},{""name"":""REAVERS UAS"",""type"":""oem""},{""name"":""Sky Ladder Drones"",""type"":""operator""}]",null,false,new,[],null,null,null,2026-03-18 19:45:55.657+00,www.linkedin.com/feed/update/urn:li:activity:7321403468244504577,www.linkedin.com/feed/update/urn:li:activity:7321403468244504577,2026-03-18 19:50:29.385+00,null,null,null,null
