company_name,country,role,dock_models,dock_count,website,linkedin_url,evidence_url_1,source_type_1,evidence_url_2,source_type_2,confidence,notes,_sources
TALA PNEUS ITAPEVA LTDA,BR,Agriculture Dealer,,Unknown,https://drone-agricola.grupotala.com.br/?gad_source=1&gclid=EAIaIQobChMIrr3em8OViQMVIS-tBh3rYiFCEAAYAiAAEgJ-EvD_BwE,,https://drone-agricola.grupotala.com.br/?gad_source=1&gclid=EAIaIQobChMIrr3em8OViQMVIS-tBh3rYiFCEAAYAiAAEgJ-EvD_BwE,Company Website,,,Medium,,DJI Resellers
SkyTec Drones,BR,Agriculture Dealer,,Unknown,https://skytecdrones.com.br/,,https://skytecdrones.com.br/,Company Website,,,Medium,,DJI Resellers
GM Drones,BR,Agriculture Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Piloto raiz,BR,Agriculture Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
AGROTECH SOLUCOES AGRICOLA LTDA,BR,Agriculture Dealer,,Unknown,https://www.agrotechdrones.com.br/,,https://www.agrotechdrones.com.br/,Company Website,,,Medium,,DJI Resellers
AMERICA DRONES E TECNOLOGIA LTDA,BR,Agriculture Dealer,,Unknown,https://americadrones.com.br/,,https://americadrones.com.br/,Company Website,,,Medium,,DJI Resellers + DJI Resellers
DRONE RURAL IIMPERATRIZ,BR,Agriculture Dealer,,Unknown,https://xdronerural.com.br/home,,https://xdronerural.com.br/home,Company Website,,,Medium,,DJI Resellers
"YANMAR CO., LTD.-Agras",JP,Agriculture Dealer,,Unknown,https://www.yanmar.com/jp/,,https://www.yanmar.com/jp/,Company Website,,,Medium,,DJI Resellers
"Sky Concierge, Inc",JP,Agriculture Dealer,,Unknown,https://sky-con.jp/,,https://sky-con.jp/,Company Website,,,Medium,,DJI Resellers
Daedong Corporation,KR,Agriculture Dealer,,Unknown,https://ko.daedong.co.kr/,,https://ko.daedong.co.kr/,Company Website,,,Medium,,DJI Resellers
Aerialsolutions - Tworx BV,BE,Delivery Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
HPDRONES-Madrid,ES,Delivery Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
INNPRO Enterprise - Warszawa,PL,Delivery Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
INNPRO Enterprise - Poznań,PL,Delivery Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
INNPRO,PL,Delivery Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
INNPRO - DJI Store Poznań,PL,Delivery Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
INNPRO - DJI Store Katowice,PL,Delivery Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
INNPRO - DJI Store Warszawa,PL,Delivery Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
TPI sp. Z o.o Warszawa,PL,Delivery Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
TPI sp. Z o.o Kraków,PL,Delivery Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
TPI sp. Z o.o Wrocław,PL,Delivery Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
TPI sp. Z o.o Poznań,PL,Delivery Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
TPI sp. Z o.o Gdańsk,PL,Delivery Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Pimpa Plastik Boru Pazarlama A.Ş.,TR,Delivery Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
C.R.Kennedy & Company Pty Ltd Melbourne,AU,Delivery Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
C.R.Kennedy & Company Pty Ltd Sydney,AU,Delivery Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
C.R.Kennedy & Company Pty Ltd Brisbane,AU,Delivery Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
C.R.Kennedy & Company Pty Ltd Perth,AU,Delivery Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
C.R.Kennedy & Company Pty Ltd Adelaide,AU,Delivery Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Santiago & Cintra Importação e Exportação LTDA,BR,Delivery Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Agridrones/Plant Fertil Consultoria e Agrimensura,BR,Delivery Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Nsi Moka Corp.,JP,Delivery Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
PC Direct Inc.,KR,Delivery Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Fotocine Color,CA,Authorized Dealer,,Unknown,https://fotocinecolor.com/,,https://fotocinecolor.com/,Company Website,,,Medium,,DJI Resellers
Foto Hebenstreit GmbH,USA,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Digital Camera Graz e.U.,USA,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Foto Lamprechter GmbH & Co. KG,USA,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Foto Video Kücher GmbH,USA,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Foto Köberl GmbH,USA,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Modellsport-Team Handels GmbH,USA,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
OPERNFOTO Hausleitner GmbH,USA,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Foto Schneider GmbH,USA,Authorized Dealer,,Unknown,https://www.foto-schneider-shop.at/,,https://www.foto-schneider-shop.at/,Company Website,,,Medium,,DJI Resellers
Hartlauer,USA,Authorized Dealer,,Unknown,https://www.hartlauer.at/,,https://www.hartlauer.at/,Company Website,,,Medium,,DJI Resellers
Media Markt & Saturn,USA,Authorized Dealer,,Unknown,https://www.mediamarkt.at/,,https://www.mediamarkt.at/,Company Website,,,Medium,,DJI Resellers
Bol.Com,BE,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Kamera Express,BE,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Creative Video Productions Belgium,BE,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Media Markt,BE,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Fnac&VDB,BE,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Amazon,DE,Authorized Dealer,,Unknown,https://www.amazon.de/-/en/stores/DJI/page/9CEF10F8-79B3-4840-A221-2663EFAD6409?lp_asin=B0CXJ9GM3G&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,,https://www.amazon.de/-/en/stores/DJI/page/9CEF10F8-79B3-4840-A221-2663EFAD6409?lp_asin=B0CXJ9GM3G&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,Company Website,,,Medium,,DJI Resellers
Otto GmbH & Co. KG,DE,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
A. Leistenschneider,DE,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Teltec AG,DE,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Mediatec GmbH,DE,Authorized Dealer,,Unknown,https://www.mediatec.de/,,https://www.mediatec.de/,Company Website,,,Medium,,DJI Resellers
Media Markt & Saturn,DE,Authorized Dealer,,Unknown,https://www.mediamarkt.de,,https://www.mediamarkt.de,Company Website,,,Medium,,DJI Resellers
SH photo GmbH,DE,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Foto Köster OHG,DE,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
meilon GmbH,DE,Authorized Dealer,,Unknown,https://www.fpv24.com/en/,,https://www.fpv24.com/en/,Company Website,,,Medium,,DJI Resellers
Foto Erhardt GmbH,DE,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Dinkel GmbH & Co. KG,DE,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
FOTO RUANO S.L.,ES,Authorized Dealer,,Unknown,https://fotoruanopro.com/,,https://fotoruanopro.com/,Company Website,,,Medium,,DJI Resellers
"FOTOPRO, S.L.",ES,Authorized Dealer,,Unknown,https://www.fotopro.es/,,https://www.fotopro.es/,Company Website,,,Medium,,DJI Resellers
Provideo,ES,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers + DJI Resellers
"FOTO CASANOVA, S.L.",ES,Authorized Dealer,,Unknown,https://www.casanovafoto.com/,,https://www.casanovafoto.com/,Company Website,,,Medium,,DJI Resellers + DJI Resellers
Media Markt,ES,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Fnac,ES,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
"FOTO K, S.A.",ES,Authorized Dealer,,Unknown,https://fotok.es/,,https://fotok.es/,Company Website,,,Medium,,DJI Resellers
"PERCY GROUP CANARIAS,S.L.",ES,Authorized Dealer,,Unknown,https://www.percyphoto.com/,,https://www.percyphoto.com/,Company Website,,,Medium,,DJI Resellers
StockRC,ES,Authorized Dealer,,Unknown,https://stockrc.com/,,https://stockrc.com/,Company Website,,,Medium,,DJI Resellers
Currys,GB,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Argos,GB,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Creative Video Productions,GB,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
MediaWorld,IT,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
SKY SCAFF Dawid Łysik,PL,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Media Markt,PL,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Mediamarkt,TR,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Ak Elektronik,TR,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Nova,TR,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Klas,TR,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Kayalar,TR,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
SpeedyDrone,CA,Authorized Dealer,,Unknown,https://speedydrone.ca/,,https://speedydrone.ca/,Company Website,,,Medium,,DJI Resellers
Terra Excel Drones,CA,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
DRONELOGICS SYSTEMS INC/CANDRO,CA,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
DrDrone,CA,Authorized Dealer,,Unknown,https://drdrone.ca/,,https://drdrone.ca/,Company Website,,,Medium,,DJI Resellers
photo service ltd,CA,Authorized Dealer,,Unknown,https://www.photoservice.ca/,,https://www.photoservice.ca/,Company Website,,,Medium,,DJI Resellers
Staples Canada Inc.,CA,Authorized Dealer,,Unknown,https://www.staples.ca,,https://www.staples.ca,Company Website,,,Medium,,DJI Resellers
DRONEPOINT CANADA,CA,Authorized Dealer,,Unknown,https://dronepoint.ca/,,https://dronepoint.ca/,Company Website,,,Medium,,DJI Resellers
IVAN'S Camera,CA,Authorized Dealer,,Unknown,https://ivanscamera.fotosource.com,,https://ivanscamera.fotosource.com,Company Website,,,Medium,,DJI Resellers
"AMAZON.COM.CA, INC.",CA,Authorized Dealer,,Unknown,https://www.amazon.ca/,,https://www.amazon.ca/,Company Website,,,Medium,,DJI Resellers
DV SHOP INC.,CA,Authorized Dealer,,Unknown,https://www.dvshop.ca/,,https://www.dvshop.ca/,Company Website,,,Medium,,DJI Resellers
Bell Arte Camera,CA,Authorized Dealer,,Unknown,https://bellarte.fotosource.com/,,https://bellarte.fotosource.com/,Company Website,,,Medium,,DJI Resellers
B3K Digital,CA,Authorized Dealer,,Unknown,https://b3kdigital.com/,,https://b3kdigital.com/,Company Website,,,Medium,,DJI Resellers
Costco,CA,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Best Buy Canada,CA,Authorized Dealer,,Unknown,https://www.bestbuy.ca,,https://www.bestbuy.ca,Company Website,,,Medium,,DJI Resellers
Pixm Photo Video,CA,Authorized Dealer,,Unknown,https://pixm.com/en/,,https://pixm.com/en/,Company Website,,,Medium,,DJI Resellers
Camtec Photographique Inc,CA,Authorized Dealer,,Unknown,https://www.camtecphoto.com,,https://www.camtecphoto.com,Company Website,,,Medium,,DJI Resellers
DON'S PHOTO SHOP LTD.,CA,Authorized Dealer,,Unknown,https://donsphoto.com,,https://donsphoto.com,Company Website,,,Medium,,DJI Resellers
Visions Electronics,CA,Authorized Dealer,,Unknown,https://www.visions.ca,,https://www.visions.ca,Company Website,,,Medium,,DJI Resellers
AMAZON AU,AU,Authorized Dealer,,Unknown,https://www.amazon.com.au/,,https://www.amazon.com.au/,Company Website,,,Medium,,DJI Resellers
JB HI-FI,AU,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Camera Electronic,AU,Authorized Dealer,,Unknown,https://www.cameraelectronic.com.au/?srsltid=AfmBOoo_BL4VIrBgI-UMBptJ4TxkH45Y9grpuh4YNfWv4Nk3BlJjM64a,,https://www.cameraelectronic.com.au/?srsltid=AfmBOoo_BL4VIrBgI-UMBptJ4TxkH45Y9grpuh4YNfWv4Nk3BlJjM64a,Company Website,,,Medium,,DJI Resellers
digiDirect,AU,Authorized Dealer,,Unknown,https://www.digidirect.com.au/?srsltid=AfmBOoq5MhAvabGO5PiQYQDh1YrwgWJ0EY7_Yn5beSl1bVUVDJEUubU8,,https://www.digidirect.com.au/?srsltid=AfmBOoq5MhAvabGO5PiQYQDh1YrwgWJ0EY7_Yn5beSl1bVUVDJEUubU8,Company Website,,,Medium,,DJI Resellers
Mercado Libre,UAE,Authorized Dealer,,Unknown,https://tienda.mercadolibre.com.ar/dji#origin=search_intervention&tracking_id=1558d64c-5592-47c3-9398-dc094449dbb2,,https://tienda.mercadolibre.com.ar/dji#origin=search_intervention&tracking_id=1558d64c-5592-47c3-9398-dc094449dbb2,Company Website,,,Medium,,DJI Resellers
RC ONLINE S.R.L.,UAE,Authorized Dealer,,Unknown,https://djistore.com.ar/,,https://djistore.com.ar/,Company Website,,,Medium,,DJI Resellers
DRONER LTDA,BR,Authorized Dealer,,Unknown,https://droner.com.br/,,https://droner.com.br/,Company Website,,,Medium,,DJI Resellers
Fast Shop - Iguatemi SP,BR,Authorized Dealer,,Unknown,https://site.fastshop.com.br/,,https://site.fastshop.com.br/,Company Website,,,Medium,,DJI Resellers
Miranda Computacao e Comercio LTDA,BR,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
PREMIER DRONES COMERCIO E IMPORTACAO LTDA,BR,Authorized Dealer,,Unknown,https://www.premierdrones.com.br/,,https://www.premierdrones.com.br/,Company Website,,,Medium,,DJI Resellers
Fly Tech Fly Serv. Com. & Fabricacao de Aeromodelitos LTDA,BR,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Flypro Solucoes em Drones LTDA,BR,Authorized Dealer,,Unknown,https://www.flypro.com.br/,,https://www.flypro.com.br/,Company Website,,,Medium,,DJI Resellers
Q.I MAGAZINE ELETRONICOS LTDA(Quality),BR,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Ferrari Imagem Levandoski Imagem Comercio de Eletronicos LTDA,BR,Authorized Dealer,,Unknown,https://nasserfotoevideo.com.br/,,https://nasserfotoevideo.com.br/,Company Website,,,Medium,,DJI Resellers
Mega Drones Comercio e Servicos LTDA,BR,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
WorldView,BR,Authorized Dealer,,Unknown,https://www.worldview.com.br/,,https://www.worldview.com.br/,Company Website,,,Medium,,DJI Resellers
Bh Drone Filmagem e Comercio LTDA,BR,Authorized Dealer,,Unknown,https://www.bhdronefilmagens.com.br/,,https://www.bhdronefilmagens.com.br/,Company Website,,,Medium,,DJI Resellers
FORCEDRONES LTDA,BR,Authorized Dealer,,Unknown,https://www.forcedrones.com.br/,,https://www.forcedrones.com.br/,Company Website,,,Medium,,DJI Resellers
NL COMERCIO VIDEO E INFORMATICA LTDA,BR,Authorized Dealer,,Unknown,https://nlfotoevideo.com.br/,,https://nlfotoevideo.com.br/,Company Website,,,Medium,,DJI Resellers
Drone Air Comercio e Servicos Tecnologicos LTDA,BR,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Wm Solucoes em Tecnologia LTDA,BR,Authorized Dealer,,Unknown,https://wddrones.com.br/,,https://wddrones.com.br/,Company Website,,,Medium,,DJI Resellers
Sp Smartdrones Comercio e Manutencao de Drones e Telefonia LTDA,BR,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Nagem,BR,Authorized Dealer,,Unknown,https://www.nagem.com.br/,,https://www.nagem.com.br/,Company Website,,,Medium,,DJI Resellers
Jer Drones LTDA,BR,Authorized Dealer,,Unknown,https://www.jerdrones.com.br/,,https://www.jerdrones.com.br/,Company Website,,,Medium,,DJI Resellers
Droneland Brasil Importados Blumenau Limitada,BR,Authorized Dealer,,Unknown,https://dronelandbrasil.com.br/,,https://dronelandbrasil.com.br/,Company Website,,,Medium,,DJI Resellers
Foto Nascimento Antonio Rodrigues & Cia Ltda,BR,Authorized Dealer,,Unknown,https://www.fotonascimento.com.br/,,https://www.fotonascimento.com.br/,Company Website,,,Medium,,DJI Resellers
Havan S.a,BR,Authorized Dealer,,Unknown,https://www.havan.com.br/,,https://www.havan.com.br/,Company Website,,,Medium,,DJI Resellers
T-FLY DRONES LTDA,BR,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
W A DIGITAL ELETRONICOS LTDA(Monalisa),BR,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Contabilista Suprimentos para Escritório SA,BR,Authorized Dealer,,Unknown,https://www.contabilista.com.br/,,https://www.contabilista.com.br/,Company Website,,,Medium,,DJI Resellers
DroneNet,JP,Authorized Dealer,,Unknown,https://skyfight-drone.com/,,https://skyfight-drone.com/,Company Website,,,Medium,,DJI Resellers
AMAZON JAPAN,JP,Authorized Dealer,,Unknown,https://www.amazon.co.jp/stores/DJI/page/A547FB53-79F5-4AF8-B18F-8484AFB19E53?lp_asin=B0CFLKK7QS&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,,https://www.amazon.co.jp/stores/DJI/page/A547FB53-79F5-4AF8-B18F-8484AFB19E53?lp_asin=B0CFLKK7QS&ref_=ast_bln&store_ref=bl_ast_dp_brandLogo_sto,Company Website,,,Medium,,DJI Resellers
株式会社ROBOZ,JP,Authorized Dealer,,Unknown,https://roboz.co.jp/,,https://roboz.co.jp/,Company Website,,,Medium,,DJI Resellers
yahoo,JP,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Shinku,JP,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Kojima,JP,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Yodobashi Camera,JP,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Japan Create,JP,Authorized Dealer,,Unknown,https://shop.landscape-web.com/,,https://shop.landscape-web.com/,Company Website,,,Medium,,DJI Resellers
Bic Camera,JP,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
CHIRAYA,JP,Authorized Dealer,,Unknown,https://www.chiraya.com/,,https://www.chiraya.com/,Company Website,,,Medium,,DJI Resellers
rakuten,JP,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Hobby Sunpatio,JP,Authorized Dealer,,Unknown,https://www.sunpatio.skr.jp/,,https://www.sunpatio.skr.jp/,Company Website,,,Medium,,DJI Resellers
I'm Drone / Drone Contents Education Center,KR,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Phobi Digital Corp,KR,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
RC Store,KR,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
自营网-DAEWON,KR,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Wooyoung Camera,KR,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Himart,KR,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
naver-DAEWON,KR,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Coupang corp,KR,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
D&ON,KR,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Cathay Photo,SG,Authorized Dealer,,Unknown,https://www.cathayphoto.com.sg/,,https://www.cathayphoto.com.sg/,Company Website,,,Medium,,DJI Resellers
Challenger,SG,Authorized Dealer,,Unknown,https://www.challenger.sg/,,https://www.challenger.sg/,Company Website,,,Medium,,DJI Resellers
"HOMECAMERA AND IT CO.,LTD.",TH,Authorized Dealer,,Unknown,,,,Company Website,,,Medium,,DJI Resellers
Shopee,TH,Authorized Dealer,,Unknown,https://shopee.co.th/dji_official_store,,https://shopee.co.th/dji_official_store,Company Website,,,Medium,,DJI Resellers
"AIRCRAFT CO.,LTD.",TH,Authorized Dealer,,Unknown,https://www.facebook.com/kamigadget?locale=th_TH,,https://www.facebook.com/kamigadget?locale=th_TH,Company Website,,,Medium,,DJI Resellers
