id,name,dealer_type,priority,address,city,state,country,country_code,continent,phone,email,website,latitude,longitude,linkedin_url
3644,绥化市亿佳农业科技有限公司,Agriculture Dealer,low,黑龙江省绥化市北林区康庄路豫馨嘉园大疆农业,绥化市,黑龙江省,China,CN,Asia,18745579777,,,,,
3645,黑龙江省拓航农业科技服务有限公司,Agriculture Dealer,low,黑龙江省绥化市庆安县农商物流园三号楼五号商服,绥化,黑龙江省,China,CN,Asia,18745579777,,,,,
3646,庆安启航农业植保科技有限公司,Agriculture Dealer,low,黑龙江省绥化市庆安县农商物流园2-8,绥化,黑龙江省,China,CN,Asia,18745579777,,,,,
3647,五大连池市金裕农业科技有限公司,Agriculture Dealer,low,五大连池市职高北门东侧110号,黑河,黑龙江省,China,CN,Asia,15084577888,,,,,
3648,黑龙江省南腾农业科技有限公司,Agriculture Dealer,low,黑龙江省富裕县富裕镇富裕职高北10米路西大疆无人机,齐齐哈尔,黑龙江省,China,CN,Asia,15084577888,,,,,
3649,克山县鼎晟农业机械服务有限公司,Agriculture Dealer,low,黑龙江省齐齐哈尔市克山县通达路二段路北大疆农业无人机（伟业景苑小区6号楼-000117）,齐齐哈尔,黑龙江省,China,CN,Asia,15084577888,,,,,
3650,齐齐哈尔农垦亿田农业科技有限公司,Agriculture Dealer,low,黑龙江省齐齐哈尔市甘南县查哈阳农场亿田农业,齐齐哈尔,黑龙江省,China,CN,Asia,15084577888,,,,,
3651,黑龙江省镓航农业发展有限公司,Agriculture Dealer,low,黑龙江省齐齐哈尔市讷河市仁和家园东厢房1号楼大疆农业,齐齐哈尔,黑龙江省,China,CN,Asia,15084577888,,,,,
3652,泰来县首航植保飞防服务有限责任公司,Agriculture Dealer,low,黑龙江省齐齐哈尔市泰来县大兴镇,齐齐哈尔,黑龙江省,China,CN,Asia,15084577888,,,,,
3653,龙江县天诚农业科技有限公司,Agriculture Dealer,low,黑龙江省齐齐哈尔市龙江县广厚乡,齐齐哈尔,黑龙江省,China,CN,Asia,15084577888,,,,,
3654,克东县保嘉植保服务有限责任公司,Agriculture Dealer,low,黑龙江省齐齐哈尔市克东县利民家园北侧商服大疆农业,齐齐哈尔,黑龙江省,China,CN,Asia,15084577888,,,,,
3655,黑龙江沙仑农业服务有限公司,Agriculture Dealer,low,黑龙江省北安市乌裕尔大街856号,黑河,黑龙江省,China,CN,Asia,15084577888,,,,,
3656,大兴安岭鲲鹏无人机销售有限公司,Agriculture Dealer,low,黑龙江省加格达奇区铁电招待所楼下,大兴安岭地区,黑龙江省,China,CN,Asia,15084577888,,,,,
3657,依安县航通农业科技有限公司,Agriculture Dealer,low,黑龙江省齐齐哈尔市依安县依安镇鹏晟农资市场物流一区门北60米依安县航通农业科技有限公司,齐齐哈尔,黑龙江省,China,CN,Asia,15084577888,,,,,
3658,龙江县源林农业机械经销处,Agriculture Dealer,low,黑龙江省齐齐哈尔市龙江县长青路93号,齐齐哈尔市,黑龙江省,China,CN,Asia,15084577888,,,,,
3659,穆棱市益丰林业服务有限公司,Agriculture Dealer,low,牡丹江市穆棱市八面通镇林业局兴林门市2栋12号,牡丹江,黑龙江省,China,CN,Asia,18604585207,,,44.938326,130.551642,
3660,牡丹江市凯森鑫鸿农业科技有限公司,Agriculture Dealer,low,黑龙江省牡丹江市林口县文政街日杂市场楼012号门市大疆农业,牡丹江市,黑龙江省,China,CN,Asia,18604585207,,,45.298668,130.285201,
3661,黑龙江省迎疆农业科技服务有限公司,Agriculture Dealer,low,黑龙江省虎林市八五六农场大疆农业,鸡西,黑龙江省,China,CN,Asia,18604585207,,,45.638031,132.710751,
3662,黑龙江省牡丹江农垦华茂农业种植有限公司,Agriculture Dealer,low,黑龙江省虎林市八五四农场,虎林市,黑龙江省,China,CN,Asia,18604585207,,,46.064205,132.956074,
3663,虎林市茂发农业机械经销店,Agriculture Dealer,low,虎林市虎头镇茂发农机,鸡西,黑龙江省,China,CN,Asia,18604585207,,,45.994163,133.669542,
3664,呼玛县顺通农业机械有限责任公司,Agriculture Dealer,low,黑龙江省呼玛县长征街96号 大疆农业无人机,大兴安岭地区,黑龙江省,China,CN,Asia,18604585207,,,,,
3665,东宁市大疆农业科技有限公司,Agriculture Dealer,low,黑龙江省东宁市老烟草楼15号门市大疆农业,牡丹江,黑龙江省,China,CN,Asia,18604585207,,,44.071818,131.136861,
3666,双鸭山市红兴隆宇杰农业机械销售有限公司,Agriculture Dealer,low,黑龙江省双鸭山市饶河县红旗岭农场,双鸭山市,黑龙江省,China,CN,Asia,18604585207,,,46.846411,133.237509,
3667,双鸭山市红兴隆隆飞农业科技有限公司,Agriculture Dealer,low,黑龙江省双鸭山市宝清县八五三农场,双鸭山,黑龙江省,China,CN,Asia,18604585207,,,46.531002,133.00597,
3668,双鸭山市红兴隆飞邦农业科技有限公司,Agriculture Dealer,low,黑龙江省双鸭山市集贤县二九一农场场部，东荣综合楼2号楼02号商服,双鸭山,黑龙江省,China,CN,Asia,18604585207,,,46.901985,131.43818,
3669,北流市亿丰科技有限公司,Agriculture Dealer,low,丛义路创客小镇B5栋3号,玉林市,广西壮族自治区,China,CN,Asia,18174102223,,,22.688531,110.357969,
3670,海南省鸣升农业科技有限公司,Agriculture Dealer,low,三亚市吉阳区南丁村委会三罗村三组104号,三亚市,海南省,China,CN,Asia,17803697777,,,18.319185,109.553684,
3671,商丘裕飞农业科技有限公司,Agriculture Dealer,low,河南省商丘市睢县城郊乡金庄村02号,商丘市,河南省,China,CN,Asia,18737199071,,,34.46534,115.05852,
3672,河北全颗科技有限公司,Agriculture Dealer,low,河北省衡水市冀州区团结南大街369号,衡水市,河北省,China,CN,Asia,18931801889,,,37.531674,115.544377,
3673,东营驰骋航空科技有限公司,Agriculture Dealer,low,山东省东营市垦利区兴隆街道同兴路166-4号101室,东营市,山东省,China,CN,Asia,15275151877,,,,,
3674,勃利县金钰源农机经销处,Agriculture Dealer,low,黑龙江省七台河市勃利县农机大市场第6个门市大疆农业,七台河市,黑龙江省,China,CN,Asia,18604585207,,,45.773414,130.553726,
3675,友谊县众禾植保服务有限公司,Agriculture Dealer,low,黑龙江省双鸭山市友谊县京呈综合楼大疆农业,双鸭山市,黑龙江省,China,CN,Asia,18604585207,,,46.770829,131.795105,
3676,勃利县疆飞飞无人机销售有限公司,Agriculture Dealer,low,勃利县铁西街3委42-10自建楼商服（虹桥加油站东）,七台河市,黑龙江省,China,CN,Asia,18604585207,,,45.766846,130.557651,
3677,黑龙江省通阳农业机械有限公司,Agriculture Dealer,low,黑龙江省双鸭山市宝清县通达街77号,双鸭山市,黑龙江省,China,CN,Asia,18604585207,,,46.327312,132.228619,
3678,饶河县聚鑫农业技术有限公司,Agriculture Dealer,low,黑龙江省双鸭山市饶河县小佳河镇政府斜对面大疆无人机,双鸭山市,黑龙江省,China,CN,Asia,18604585207,,,47.218875,133.748866,
3679,密山市非凡农业科技有限公司,Agriculture Dealer,low,密山市八五七农场大疆农业,双鸭山,黑龙江省,China,CN,Asia,18604585207,,,45.623351,132.473247,
3680,虎林市八千农业服务有限公司,Agriculture Dealer,low,黑龙江省虎林市东方红镇大疆农业,鸡西,黑龙江省,China,CN,Asia,18604585207,,,46.215336,133.102787,
3681,密山市泽润农业机械销售有限公司,Agriculture Dealer,low,黑龙江省密山市兴凯湖农场兴馨小区3号楼大疆农业,鸡西,黑龙江省,China,CN,Asia,18604585207,,,45.276746,132.811381,
3682,牡丹江沐阳农业科技服务有限公司,Agriculture Dealer,low,黑龙江省牡丹江市东安区江南玄武湖路118号,牡丹江,黑龙江省,China,CN,Asia,18604585207,,,44.52067,129.586254,
3683,宁安市煜丰农业服务有限公司,Agriculture Dealer,low,黑龙江省宁安市东京城镇友谊路煜丰农业,牡丹江,黑龙江省,China,CN,Asia,18604585207,,,44.128542,129.231819,
3684,鸡西市鑫进至洋农业科技有限公司,Agriculture Dealer,low,黑龙江省鸡西市鸡东县金鼎辉煌大疆农业,鸡西,黑龙江省,China,CN,Asia,18604585207,,,45.267117,131.149754,
3685,双鸭山市谷仓农资有限公司,Agriculture Dealer,low,黑龙江省集贤县三江农资批发市场大疆农业,双鸭山,黑龙江省,China,CN,Asia,18604585207,,,46.733242,131.172849,
3686,七台河市山和植保服务有限公司,Agriculture Dealer,low,黑龙江省七台河市茄子河区北兴农场大疆农业,七台河市,黑龙江省,China,CN,Asia,18604585207,,,45.971227,131.376183,
3687,虎林市乔北农业科技有限公司,Agriculture Dealer,low,黑龙江省虎林市阿北乡大疆农业,鸡西,黑龙江省,China,CN,Asia,18604585207,,,46.212096,133.276475,
3688,双鸭山市红兴隆通慧无人机科技有限公司,Agriculture Dealer,low,黑龙江省双鸭山市饶河农场,双鸭山市,黑龙江省,China,CN,Asia,18604585207,,,47.094,133.939,
3689,虎林市鑫常发农业机械有限公司,Agriculture Dealer,low,黑龙江省虎林市城东加油站斜对面大疆农业,鸡西,黑龙江省,China,CN,Asia,18604585207,,,45.773082,133.01613,
3690,双鸭山市红兴隆万卓农业机械销售有限公司,Agriculture Dealer,low,黑龙江省双鸭山市宝清县八五三农场商贸中心104商服,双鸭山市,黑龙江省,China,CN,Asia,18604585207,,,46.534,133.006,
3691,友谊县宇阳植保服务有限公司,Agriculture Dealer,low,华贵园小区1号楼7门市,双鸭山市,黑龙江省,China,CN,Asia,18604585207,,,46.771862,131.809529,
3692,密山市明航农业科技有限公司,Agriculture Dealer,low,黑龙江省鸡西市密山市密山镇华荣商贸城6号楼门市,鸡西,黑龙江省,China,CN,Asia,18604585207,,,45.566244,131.878088,
3693,萝北县起航农业科技服务有限公司,Agriculture Dealer,low,黑龙江省鹤岗市萝北县东明加油站东1000米,鹤岗市,黑龙江省,China,CN,Asia,18604585207,,,47.587947,130.871114,
3694,汤原县久鹏农机有限公司,Agriculture Dealer,low,黑龙江省佳木斯市汤原县汤原镇文化社区（黑龙江华强集团物流有限公司二期南往北数第三间、第四间）,佳木斯,黑龙江省,China,CN,Asia,18604585207,,,46.722862,129.853274,
3695,黑龙江省宝泉岭农垦齐沃农机销售有限公司,Agriculture Dealer,low,黑龙江省鹤岗市宝泉岭农场普阳街1号齐沃农机,鹤岗市,黑龙江省,China,CN,Asia,18604585207,,,47.428131,130.534318,
3696,抚远市博航农业科技有限责任公司,Agriculture Dealer,low,黑龙江省抚远市海青镇中心路94号,佳木斯市,黑龙江省,China,CN,Asia,18604585207,,,47.877704,134.664281,
3697,依兰县鹏达农业科技有限公司,Agriculture Dealer,low,黑龙江省哈尔滨市依兰县农机大市场三栋五门,哈尔滨,黑龙江省,China,CN,Asia,18604585207,,,46.315004,129.592059,
3698,哈尔滨立松农业机械经销有限公司,Agriculture Dealer,low,黑龙江省哈尔滨市方正县物资路东海外嘉园商服楼十二号门市大疆农业 刘立松收13634608134,哈尔滨,黑龙江省,China,CN,Asia,18604585207,,,45.845312,128.851979,
3699,哈尔滨三沃农业科技有限公司,Agriculture Dealer,low,黑龙江省哈尔滨市木兰县木兰镇西大桥恒润加油站对面大疆无人机,哈尔滨,黑龙江省,China,CN,Asia,18604585207,,,45.967161,128.025225,
3700,延寿县盛源农机经销处,Agriculture Dealer,low,黑龙江省哈尔滨市延寿县前进街28委东同庆街道北300号,哈尔滨市,黑龙江省,China,CN,Asia,18604585207,,,45.466704,128.348324,
3701,佳木斯市建三江铭飞农业科技发展有限公司,Agriculture Dealer,low,黑龙江省佳木斯市富锦市建三江管理局局直稻香街6号大疆农业昊飞科技售后4S店,佳木斯,黑龙江省,China,CN,Asia,18604585207,,,47.265962,132.662638,
3702,佳木斯市建三江阿祖农业科技有限公司,Agriculture Dealer,low,黑龙江省佳木斯市同江市勤得利农场德众飞防大疆农业,佳木斯,黑龙江省,China,CN,Asia,18604585207,,,47.968323,133.178341,
3703,五常市航宇农业有限公司,Agriculture Dealer,low,黑龙江省哈尔滨市五常市葵花大街立交桥西300米路北（中国石油斜对面）,哈尔滨,黑龙江省,China,CN,Asia,18604585207,,,44.921551,127.143308,
3704,广西益鑫农业科技有限公司,Agriculture Dealer,low,广西壮族自治区柳州市柳江区拉堡镇思贤村6号楼裙楼负115 商铺,柳州市,广西壮族自治区,China,CN,Asia,18174102223,,,24.251159,109.320101,
3705,海南中创华航科技有限公司,Agriculture Dealer,low,海南省海口市琼山区三门坡镇海榆南街213号,海口市,海南省,China,CN,Asia,17803697777,,,19.711154,110.577486,
3706,原阳县金丰公社农业服务有限公司,Agriculture Dealer,low,河南省新乡市原阳县天诚农资物流园1号金丰公社农业服务有限公司,新乡市,河南省,China,CN,Asia,15517315678,,,35.05033,113.98899,
3707,保定市宇疆农业服务有限公司,Agriculture Dealer,low,河北省保定市清苑区莲池南大街与前进东街交叉口腾硕农业,保定市,河北省,China,CN,Asia,18931801889,,,38.443414,115.28565,
3708,聊城市聚源农业机械销售有限公司,Agriculture Dealer,low,山东省聊城市东昌府区梁水镇聊临路闫梁路口聚源农机,聊城市,山东省,China,CN,Asia,15275151877,,,,,
3709,哈尔滨希恒农业科技有限公司,Agriculture Dealer,low,黑龙江省哈尔滨市宾县宾西镇宾富路101号,哈尔滨,黑龙江省,China,CN,Asia,18604585207,,,45.76587,127.164792,
3710,肇源县海彬振达农业机械销售有限公司,Agriculture Dealer,low,黑龙江省大庆市肇源县新站镇大修厂楼559号,大庆,黑龙江省,China,CN,Asia,18604585207,,,,,
3711,黑龙江省建三江农垦力创信息科技有限公司,Agriculture Dealer,low,黑龙江省佳木斯市同江市勤得利农场瑞玉农资市场14号门市,佳木斯,黑龙江省,China,CN,Asia,18604585207,,,47.967822,133.178506,
3712,大庆惠农灌溉服务有限公司,Agriculture Dealer,low,黑龙江省大庆市肇源县南环大街佳和尚品对面大疆农业收,大庆,黑龙江省,China,CN,Asia,18604585207,,,,,
3713,哈尔滨田福农资有限公司,Agriculture Dealer,low,黑龙江省哈尔滨市通河县通河镇三农市场1-3号门市,哈尔滨,黑龙江省,China,CN,Asia,18604585207,,,45.988601,128.773277,
3714,黑龙江省建三江农垦曲辰农业科技有限责任公司,Agriculture Dealer,low,黑龙江省佳木斯市建三江分局红卫农场,佳木斯,黑龙江省,China,CN,Asia,18604585207,,,47.342699,133.466325,
3715,黑龙江省建三江农垦禾稼丰农资销售有限公司,Agriculture Dealer,low,黑龙江省佳木斯市建三江农垦洪河农场,佳木斯,黑龙江省,China,CN,Asia,18604585207,,,47.590695,133.527698,
3716,哈尔滨尚航农业科技有限公司,Agriculture Dealer,low,黑龙江省哈尔滨市双城区西门外朝阳路口一公里,哈尔滨,黑龙江省,China,CN,Asia,18604585207,,,45.357416,126.301943,
3717,尚志市德晟农机销售有限公司,Agriculture Dealer,low,黑龙江省哈尔滨市尚志市东大直接138号,哈尔滨,黑龙江省,China,CN,Asia,18604585207,,,45.223123,127.983291,
3718,佳木斯市建三江万邦卓越农业科技有限公司,Agriculture Dealer,low,黑龙江省佳木斯市富锦市建三江大兴农场,佳木斯,黑龙江省,China,CN,Asia,18604585207,,,46.989131,132.891417,
3719,佳木斯市建三江卓旺农业科技有限公司,Agriculture Dealer,low,佳木斯市抚远市二道河农场,佳木斯市,黑龙江省,China,CN,Asia,18604585207,,,47.717686,134.162933,
3720,杜尔伯特蒙古族自治县禾田农业机械销售有限公司,Agriculture Dealer,low,黑龙江省大庆市杜尔伯特蒙古族自治县江湾乡,大庆,黑龙江省,China,CN,Asia,18604585207,,,,,
3721,林甸县破空农业机械商店,Agriculture Dealer,low,黑龙江省大庆市林甸县林甸镇东南街金地朗悦小区南门,大庆,黑龙江省,China,CN,Asia,18604585207,,,,,
3722,桦南县卓美农业科技有限公司,Agriculture Dealer,low,黑龙江省佳木斯市桦南县汽配城4号楼西数1门,佳木斯,黑龙江省,China,CN,Asia,18604585207,,,46.236577,130.559372,
3723,黑龙江省建三江农垦宏晟源农业科技有限公司,Agriculture Dealer,low,黑龙江省佳木斯同江市青龙山农场,佳木斯,黑龙江省,China,CN,Asia,18604585207,,,47.728561,132.970128,
3724,佳木斯市建三江博飞农业科技有限公司,Agriculture Dealer,low,黑龙江省佳木斯市建三江管局铁南万鑫农机公司,佳木斯,黑龙江省,China,CN,Asia,18604585207,,,47.245722,132.647905,
